sifra,datum,datum_cet,vodostaj,pretok,prvi_vv_pretok,drugi_vv_pretok,tretji_vv_pretok,pretok_znacilni,temp_vode
4626,2025-04-19 22:30,2025-04-19 21:30,31,1.38,52.0,90.0,125.0,običajni pretok,11.7
4626,2025-04-22 07:30,2025-04-22 06:30,29,1.16,52.0,90.0,125.0,mali pretok,11.5
4626,2025-04-22 10:30,2025-04-22 09:30,29,1.16,52.0,90.0,125.0,mali pretok,12.5
4626,2025-04-22 11:00,2025-04-22 10:00,29,1.16,52.0,90.0,125.0,mali pretok,12.7
4626,2025-04-22 11:30,2025-04-22 10:30,29,1.16,52.0,90.0,125.0,mali pretok,12.8
4626,2025-04-22 12:30,2025-04-22 11:30,29,1.16,52.0,90.0,125.0,mali pretok,13.5
4626,2025-04-22 13:30,2025-04-22 12:30,29,1.16,52.0,90.0,125.0,mali pretok,14.3
4626,2025-04-22 14:30,2025-04-22 13:30,29,1.16,52.0,90.0,125.0,mali pretok,15.0
4626,2025-04-22 15:30,2025-04-22 14:30,29,1.16,52.0,90.0,125.0,mali pretok,15.5
4626,2025-04-22 16:30,2025-04-22 15:30,28,1.06,52.0,90.0,125.0,mali pretok,15.9
4626,2025-04-22 17:30,2025-04-22 16:30,29,1.16,52.0,90.0,125.0,mali pretok,15.4
4626,2025-04-22 18:30,2025-04-22 17:30,29,1.16,52.0,90.0,125.0,mali pretok,15.2
4626,2025-04-22 19:30,2025-04-22 18:30,29,1.16,52.0,90.0,125.0,mali pretok,15.0
4626,2025-04-22 20:30,2025-04-22 19:30,28,1.06,52.0,90.0,125.0,mali pretok,14.6
4626,2025-04-22 21:30,2025-04-22 20:30,29,1.16,52.0,90.0,125.0,mali pretok,14.2
4626,2025-04-22 22:30,2025-04-22 21:30,29,1.16,52.0,90.0,125.0,mali pretok,13.9
4626,2025-04-22 23:30,2025-04-22 22:30,29,1.16,52.0,90.0,125.0,mali pretok,13.6
4626,2025-04-23 00:30,2025-04-22 23:30,29,1.16,52.0,90.0,125.0,mali pretok,13.4
4626,2025-04-23 02:00,2025-04-23 01:00,29,1.16,52.0,90.0,125.0,mali pretok,13.0
4626,2025-04-23 03:30,2025-04-23 02:30,28,1.06,52.0,90.0,125.0,mali pretok,12.7
4626,2025-04-23 04:30,2025-04-23 03:30,28,1.06,52.0,90.0,125.0,mali pretok,12.5
4626,2025-04-23 05:30,2025-04-23 04:30,29,1.16,52.0,90.0,125.0,mali pretok,12.4
4626,2025-04-23 06:30,2025-04-23 05:30,28,1.06,52.0,90.0,125.0,mali pretok,12.2
4626,2025-04-23 07:30,2025-04-23 06:30,29,1.16,52.0,90.0,125.0,mali pretok,12.1
4626,2025-04-23 08:30,2025-04-23 07:30,29,1.16,52.0,90.0,125.0,mali pretok,12.1
4626,2025-04-23 09:30,2025-04-23 08:30,29,1.16,52.0,90.0,125.0,mali pretok,12.3
4626,2025-04-23 10:30,2025-04-23 09:30,29,1.16,52.0,90.0,125.0,mali pretok,12.6
4626,2025-04-23 11:30,2025-04-23 10:30,29,1.16,52.0,90.0,125.0,mali pretok,12.9
4626,2025-04-23 12:30,2025-04-23 11:30,29,1.16,52.0,90.0,125.0,mali pretok,13.0
4626,2025-04-23 13:30,2025-04-23 12:30,29,1.16,52.0,90.0,125.0,mali pretok,13.1
4626,2025-04-23 14:30,2025-04-23 13:30,29,1.16,52.0,90.0,125.0,mali pretok,13.5
4626,2025-04-23 15:30,2025-04-23 14:30,29,1.16,52.0,90.0,125.0,mali pretok,13.8
4626,2025-04-23 16:30,2025-04-23 15:30,29,1.16,52.0,90.0,125.0,mali pretok,14.2
4626,2025-04-23 17:30,2025-04-23 16:30,29,1.16,52.0,90.0,125.0,mali pretok,14.3
4626,2025-04-23 18:30,2025-04-23 17:30,29,1.16,52.0,90.0,125.0,mali pretok,14.2
4626,2025-04-23 19:30,2025-04-23 18:30,29,1.16,52.0,90.0,125.0,mali pretok,14.0
4626,2025-04-23 20:30,2025-04-23 19:30,28,1.06,52.0,90.0,125.0,mali pretok,13.8
4626,2025-04-23 21:30,2025-04-23 20:30,29,1.16,52.0,90.0,125.0,mali pretok,13.4
4626,2025-04-23 22:30,2025-04-23 21:30,29,1.16,52.0,90.0,125.0,mali pretok,13.1
4626,2025-04-23 23:30,2025-04-23 22:30,28,1.06,52.0,90.0,125.0,mali pretok,12.8
4626,2025-04-24 00:30,2025-04-23 23:30,29,1.16,52.0,90.0,125.0,mali pretok,12.5
4626,2025-04-24 02:00,2025-04-24 01:00,28,1.06,52.0,90.0,125.0,mali pretok,12.1
4626,2025-04-24 03:30,2025-04-24 02:30,28,1.06,52.0,90.0,125.0,mali pretok,11.7
4626,2025-04-24 04:30,2025-04-24 03:30,28,1.06,52.0,90.0,125.0,mali pretok,11.6
4626,2025-04-24 05:30,2025-04-24 04:30,28,1.06,52.0,90.0,125.0,mali pretok,11.5
4626,2025-04-24 06:30,2025-04-24 05:30,28,1.06,52.0,90.0,125.0,mali pretok,11.3
4626,2025-04-24 07:30,2025-04-24 06:30,28,1.06,52.0,90.0,125.0,mali pretok,11.2
4626,2025-04-24 08:30,2025-04-24 07:30,28,1.06,52.0,90.0,125.0,mali pretok,11.3
4626,2025-04-24 09:30,2025-04-24 08:30,28,1.06,52.0,90.0,125.0,mali pretok,11.6
4626,2025-04-24 10:30,2025-04-24 09:30,28,1.06,52.0,90.0,125.0,mali pretok,12.2
4626,2025-04-24 11:30,2025-04-24 10:30,28,1.06,52.0,90.0,125.0,mali pretok,12.9
4626,2025-04-24 12:30,2025-04-24 11:30,28,1.06,52.0,90.0,125.0,mali pretok,13.3
4626,2025-04-24 13:30,2025-04-24 12:30,30,1.26,52.0,90.0,125.0,običajni pretok,13.4
4626,2025-04-24 14:30,2025-04-24 13:30,30,1.26,52.0,90.0,125.0,običajni pretok,13.9
4626,2025-04-24 15:30,2025-04-24 14:30,30,1.26,52.0,90.0,125.0,običajni pretok,13.5
4626,2025-04-24 16:30,2025-04-24 15:30,31,1.38,52.0,90.0,125.0,običajni pretok,13.5
4626,2025-04-24 17:30,2025-04-24 16:30,31,1.38,52.0,90.0,125.0,običajni pretok,13.3
4626,2025-04-24 18:30,2025-04-24 17:30,32,1.5,52.0,90.0,125.0,običajni pretok,13.1
4626,2025-04-24 19:30,2025-04-24 18:30,31,1.38,52.0,90.0,125.0,običajni pretok,12.9
4626,2025-04-24 20:30,2025-04-24 19:30,32,1.5,52.0,90.0,125.0,običajni pretok,12.7
4626,2025-04-24 21:30,2025-04-24 20:30,32,1.5,52.0,90.0,125.0,običajni pretok,12.6
4626,2025-04-24 22:30,2025-04-24 21:30,32,1.5,52.0,90.0,125.0,običajni pretok,12.4
4626,2025-04-24 23:30,2025-04-24 22:30,31,1.38,52.0,90.0,125.0,običajni pretok,12.3
4626,2025-04-25 00:30,2025-04-24 23:30,31,1.38,52.0,90.0,125.0,običajni pretok,12.1
4626,2025-04-25 02:00,2025-04-25 01:00,31,1.38,52.0,90.0,125.0,običajni pretok,12.0
4626,2025-04-25 03:30,2025-04-25 02:30,31,1.38,52.0,90.0,125.0,običajni pretok,11.9
